,graph,reward,trialNumber,difficulty,difficulty_2,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df,unchoosen_diff
1149,"[[], [], [], [10], [5, 6], [], [], [4, 8], [2, 1], [3, 10], []]","[-2, 2, -4, 4, 4, 0, 4, None, -4, -2, 4]",305,10,0.0,best_second,w2ab44bd,8.19229373114764,6.946975992135418,8.445052513638554,8,8,0,1,1,2,6.0
1150,"[[10, 6], [], [], [8, 7], [], [], [9], [], [7, 1], [], [2, 4]]","[None, 2, 2, 1, 3, 4, 2, -3, 0, -3, 3]",6,4,0.0,best_second,w2ab44bd,8.190354403763262,7.720017940432244,8.675563527387679,6,6,0,1,1,1,
1151,"[[4, 2], [], [], [], [], [], [5], [], [10, 6], [0, 4], [3, 1]]","[-1, -2, -1, 0, -4, 4, 1, -2, None, 0, -1]",112,7,,best_alone,w2ab44bd,8.855235623206967,7.180069874302796,9.026778045746095,5,5,0,1,1,1,2.0
1152,"[[], [], [], [], [1, 2], [8, 7], [], [6], [3, 9], [], [4, 1]]","[0, 2, 3, -1, -2, None, 3, 1, -1, -3, 4]",50,7,,best_alone,w2ab44bd,8.538367426647644,7.110696122978828,8.753213480544126,4,4,0,1,1,1,2.0
1153,"[[], [2], [], [], [], [], [], [1, 2], [3, 5], [8, 10], [6, 4]]","[4, -2, -3, 1, 2, -4, -1, 3, -3, None, 4]",219,8,2.0,best_second,w2ab44bd,8.550627967502475,8.066207568006263,9.03049574505712,6,6,0,1,1,2,5.0
1154,"[[], [2], [], [], [], [10, 3], [1, 2], [4, 8], [], [7, 5], []]","[4, -3, 2, -1, 1, -4, 3, 1, -1, None, -3]",277,6,2.0,best_second,w2ab44bd,8.611229833342621,6.507277712385012,8.726156679156613,2,2,0,1,1,2,2.0
1155,"[[9, 1], [], [], [7, 6], [0, 10], [], [], [6, 2], [], [], [8]]","[2, -1, -4, 2, None, 3, 2, 1, -3, -2, -3]",168,4,3.0,best_second,w2ab44bd,8.966738978759576,7.717796211013582,9.218804450388312,1,1,0,1,1,1,
1156,"[[], [], [], [], [6, 2], [7, 10], [2, 8], [0, 1], [], [], [9]]","[4, -4, -1, 2, 0, None, -3, 2, -1, -3, -3]",140,10,6.0,best_second,w2ab44bd,8.608495349823023,6.620073206530356,8.736649954872453,6,6,0,1,1,1,
1157,"[[], [], [], [], [10, 0], [], [], [2], [3, 5], [8, 7], [0, 6]]","[-3, 4, 3, -2, 4, -4, -2, 1, -4, None, -4]",282,11,,best_alone,w2ab44bd,8.373553741214627,6.745236349484363,8.55256033525353,4,4,0,1,1,1,2.0
1158,"[[3, 1], [], [], [1, 4], [], [2, 10], [], [], [6], [5, 8], []]","[0, -4, -1, 1, 2, 4, -4, 0, -3, None, 4]",234,10,0.0,best_second,w2ab44bd,8.19891444498699,7.37650812632622,8.562931083090092,8,8,0,1,1,1,
1159,"[[], [9, 3], [], [], [], [], [7, 0], [], [5, 4], [3], [6, 8]]","[0, 0, 1, -1, -2, 3, -3, -4, 3, -3, None]",125,9,5.0,best_second,w2ab44bd,8.504918160540626,6.980075940561763,8.70167907103957,6,6,0,1,1,2,4.0
1160,"[[8, 3], [], [], [4, 5], [], [], [], [1], [2, 6], [], [7, 1]]","[None, 2, -2, -3, 4, -4, -1, 4, -1, -4, 2]",315,5,1.0,best_min,w2ab44bd,9.523397750759191,7.6251071482389,9.662943486541751,1,1,0,1,1,2,1.0
1161,"[[5, 6], [], [], [1, 2], [3, 9], [6, 8], [], [], [], [7], []]","[-3, -3, 2, 3, None, -2, -2, -1, 2, -1, -2]",248,6,1.0,best_second,w2ab44bd,8.640118538253535,7.089243155027514,8.83229585944401,5,5,0,1,1,1,
1162,"[[], [], [], [], [6], [8, 4], [], [9, 3], [10, 0], [3, 2], []]","[-3, 0, 3, -3, 3, None, -3, 0, -2, 0, 1]",250,3,,best_alone,w2ab44bd,8.794673401383422,7.448333860897476,9.025816391627027,0,0,0,1,1,1,4.0
1163,"[[10], [3, 2], [], [], [1, 8], [0, 10], [], [], [6, 7], [], []]","[-2, -2, 1, 3, None, -3, -2, 2, -4, 3, -1]",197,4,3.0,best_second,w2ab44bd,9.236884927198295,7.0130157896396295,9.339524830357007,1,1,0,1,1,2,4.0
1164,"[[4], [], [5, 0], [], [], [8, 9], [], [10, 1], [], [], [1, 6]]","[3, -3, None, -3, 2, -4, -2, -2, -1, 1, 0]",186,9,,best_alone,w2ab44bd,8.196436811235028,6.602587892189337,8.381144346952961,5,5,0,1,1,1,2.0
1165,"[[3], [], [9, 5], [], [2, 7], [], [0, 3], [8, 1], [], [], []]","[4, 0, -4, 4, None, -4, 3, 0, -3, 3, -4]",311,4,0.0,best_third,w2ab44bd,9.24445190160495,8.347116361038719,9.586308009295324,0,0,0,1,1,2,7.0
1166,"[[], [], [9, 3], [], [0, 6], [], [], [4, 0], [2, 10], [], [1]]","[-4, 2, 1, 4, -3, 2, -1, -4, None, -4, -1]",386,6,3.0,best_min,w2ab44bd,8.82555985506085,7.555381944240272,9.072915696064511,5,5,0,1,1,1,
1167,"[[], [], [], [7, 5], [6, 8], [2, 10], [8], [0, 1], [], [], []]","[-4, 4, -1, None, 1, -2, 4, 3, 1, -4, 0]",385,9,1.0,best_second,w2ab44bd,8.366602832783736,7.1098794630722715,8.616857514529183,7,7,0,1,1,2,1.0
1168,"[[], [], [], [5, 7], [8, 0], [7, 1], [], [], [], [2], [4, 9]]","[3, -1, -4, 1, 4, -4, -2, 1, 1, -1, None]",346,7,1.0,best_second,w2ab44bd,8.75352933651643,7.068172000388042,8.923457979694966,7,7,0,1,1,1,
1169,"[[], [], [9, 0], [7, 4], [], [], [], [], [5, 1], [0], [3, 8]]","[-1, -3, 4, 3, 4, 3, 2, -1, -4, -2, None]",325,9,1.0,best_second,w2ab44bd,8.697846691109495,7.288244401020124,8.916237731721479,7,7,0,1,1,2,6.0
1170,"[[], [], [], [9, 8], [], [], [], [10, 6], [2, 5], [0, 4], [6]]","[-2, -4, 1, None, -1, -4, 1, 1, -4, 4, 1]",25,6,5.0,best_second,w2ab44bd,9.060214913398545,8.452334619067742,9.494842393421333,3,3,0,1,1,2,5.0
1171,"[[], [], [], [1], [], [10, 0], [8, 3], [], [9, 7], [], [0, 2]]","[2, 0, -1, -4, 4, -4, None, -2, 1, -3, -4]",146,2,3.0,best_second,w2ab44bd,9.04699757378001,7.5251007461258,9.24435525056346,-1,-2,1,0,1,1,
1172,"[[5, 6], [], [], [], [9, 3], [6], [], [10, 4], [], [], [8, 1]]","[-2, 2, -3, -2, 4, 4, -1, None, 3, -4, 2]",79,3,0.0,best_second,w2ab44bd,9.05742226555147,7.724004656676065,9.291274989472182,5,4,1,0,1,2,2.0
1173,"[[], [2], [], [7, 9], [], [], [], [5, 0], [], [6, 4], [1, 2]]","[1, 3, -1, None, -3, 2, -2, 3, -4, -4, 1]",365,8,2.0,best_second,w2ab44bd,8.581669210600603,7.325148957955576,8.83200393125627,5,5,0,1,1,2,1.0
1174,"[[], [], [], [], [], [4, 3], [10, 1], [], [9, 5], [7, 0], [1]]","[3, 2, -2, -2, 3, 4, -3, 2, None, -2, -2]",23,6,6.0,best_second,w2ab44bd,8.50673873351238,6.580639137284949,8.64259160081057,7,7,0,1,1,2,1.0
1175,"[[5, 9], [8, 4], [], [], [], [2, 10], [], [1, 8], [], [6], []]","[None, -1, 2, -4, -4, 2, -1, 3, 4, -3, 0]",160,5,2.0,best_second,w2ab44bd,8.730367211692958,6.899723107284872,8.878915376576483,4,4,0,1,1,1,
1176,"[[], [], [4, 1], [2, 4], [], [7], [10, 5], [], [], [], [9, 8]]","[-4, 1, 0, 0, 0, 0, None, 2, 3, 0, 0]",340,2,3.0,best_min,w2ab44bd,8.638702608813434,7.458762692380959,8.906528917594517,3,3,0,1,1,1,
1177,"[[2, 6], [], [3, 4], [], [], [], [7, 8], [], [], [10, 5], [5]]","[None, -4, -4, -4, -2, 1, 0, 4, -4, 0, -2]",303,10,4.0,best_second,w2ab44bd,8.587278798982926,7.175489713624222,8.805225202632307,4,4,0,1,1,2,2.0
1178,"[[], [], [], [8, 9], [], [], [10], [6, 10], [0, 4], [1, 2], []]","[4, 4, -3, None, -1, -1, 1, -2, 1, 4, -3]",369,6,7.0,best_third,w2ab44bd,8.23323750070527,7.605392364814934,8.660773919893762,8,8,0,1,1,2,5.0
1179,"[[], [], [0, 1], [], [3], [], [], [], [4, 3], [6, 7], [2, 9]]","[4, -4, 2, -4, 4, -1, -2, -3, 4, -4, None]",9,11,6.0,best_second,w2ab44bd,8.653994232908383,6.694562058521095,8.785692444451243,6,6,0,1,1,2,1.0
1180,"[[3, 7], [0, 3], [10, 5], [], [], [9], [], [], [], [], [8, 6]]","[-1, 1, None, -2, 1, 4, -4, 1, 2, 1, 2]",150,4,6.0,best_alone,w2ab44bd,9.252441547994819,8.144969417087873,9.537843938614635,5,4,1,0,0,1,
1181,"[[], [8, 2], [], [9, 6], [], [], [], [0], [2, 5], [], [3, 7]]","[4, -1, 1, -3, -4, -3, -1, 0, -1, -3, None]",174,9,,best_alone,w2ab44bd,8.667680024690174,7.161622002939187,8.867850063029406,4,4,0,1,1,1,2.0
1182,"[[8], [], [1, 6], [2, 0], [], [], [], [5, 4], [], [7, 5], []]","[3, 3, 0, None, 1, 2, 1, 1, -4, 0, 1]",292,3,1.0,best_second,w2ab44bd,8.515191188745565,7.173958319756793,8.74735207762435,3,3,0,1,1,1,
1183,"[[], [], [4], [], [], [6, 1], [], [], [0, 3], [2, 4], [5, 8]]","[4, -1, -4, 1, -1, -3, -3, 0, 3, 0, None]",77,9,2.0,best_second,w2ab44bd,8.353261499733874,7.084226422097916,8.600798775271034,7,7,0,1,1,2,2.0
1184,"[[], [], [], [], [5, 3], [3], [], [8, 10], [2, 9], [], [1, 0]]","[-4, -1, 4, 0, 2, 3, -4, None, 4, -4, -2]",171,11,8.0,best_second,w2ab44bd,7.807510042216193,6.809039306042979,8.120886021092838,8,8,0,1,1,2,3.0
1185,"[[9], [8, 0], [], [], [], [6, 4], [4, 3], [], [2, 10], [], []]","[-1, None, 4, -3, -2, 0, -1, 0, 4, -1, -2]",204,8,6.0,best_second,w2ab44bd,8.052296499538647,6.6240652277998935,8.266935347610456,8,8,0,1,1,1,
1186,"[[], [4, 3], [0, 8], [], [], [10], [1, 5], [2, 0], [], [], []]","[4, -1, 2, 0, 2, 3, None, 4, -2, 0, 4]",120,7,,best_alone,w2ab44bd,9.343033913701648,6.551080335043405,9.402447229504935,7,7,0,1,1,1,2.0
1187,"[[], [10, 3], [5, 9], [], [], [], [7, 0], [], [2, 6], [], [3]]","[2, 3, -3, -4, -3, 3, -3, 1, None, 0, -3]",143,2,3.0,best_min,w2ab44bd,9.599540587618312,7.154615356913663,9.682653831508809,0,0,0,1,1,2,1.0
1188,"[[], [], [1, 0], [4, 9], [10, 8], [], [], [2, 1], [], [5], []]","[-1, -1, 3, None, -3, 4, 1, 4, -4, -2, -2]",262,8,,best_alone,w2ab44bd,8.851949671253948,7.162397497355718,9.021235862885396,2,2,0,1,1,1,2.0
1189,"[[], [5, 6], [0], [2, 0], [], [], [], [], [7, 4], [], [1, 8]]","[3, -4, 2, -4, 4, -1, -2, 1, 4, 4, None]",5,10,0.0,best_second,w2ab44bd,8.241703159729818,7.757051142032014,8.721439305625983,8,8,0,1,1,2,1.0
1190,"[[], [4, 10], [], [], [3, 0], [7], [], [], [], [5, 7], [2, 6]]","[4, None, 1, -3, 4, 4, 0, -4, 2, 2, -1]",205,8,0.0,best_second,w2ab44bd,8.385032287813898,7.15851399732932,8.642062173462106,8,8,0,1,1,2,1.0
1191,"[[], [], [], [], [8, 10], [7, 2], [3], [2, 1], [], [4, 6], []]","[4, -1, -3, 4, -1, -2, 4, -4, -1, None, -3]",376,11,,best_alone,w2ab44bd,8.220403099933728,7.029972911706386,8.485702524324866,8,8,0,1,1,1,2.0
1192,"[[], [4], [7, 10], [1, 4], [], [9, 0], [2, 5], [], [], [], []]","[3, 3, -2, 3, 3, -1, None, -4, -1, 2, -2]",11,5,4.0,best_second,w2ab44bd,8.940498217652733,8.025189321890833,9.277157545013498,2,2,0,1,1,2,2.0
1193,"[[5, 7], [9, 2], [], [6, 8], [], [], [], [], [], [2], [3, 0]]","[0, -3, 0, -4, -4, 4, -4, -4, -2, -2, None]",99,10,4.0,best_second,w2ab44bd,8.726481196440007,7.0707241072602764,8.901094121608562,4,4,0,1,1,2,2.0
1194,"[[], [], [10, 4], [], [8], [7, 9], [], [9, 1], [], [], [3, 0]]","[3, -3, None, -3, 3, 2, -2, -2, 3, 1, -4]",266,10,,best_alone,w2ab44bd,8.299037181613066,7.035268599281097,8.54772239645106,6,6,0,1,1,1,6.0
1195,"[[], [], [], [5, 0], [], [0], [1, 4], [], [10, 7], [8, 6], []]","[2, -4, 3, 0, -2, -1, 3, 4, -4, None, -1]",169,3,5.0,best_third,w2ab44bd,9.039433419997481,7.85748078694253,9.306831672164945,1,1,0,1,1,2,5.0
1196,"[[4, 1], [7], [], [], [5, 2], [], [9, 3], [], [], [3, 8], []]","[None, 3, -2, -1, -4, 0, -3, -2, 1, 0, 2]",142,6,,best_alone,w2ab44bd,8.81818627792769,6.616065185132817,8.922924930641834,1,1,0,1,1,1,2.0
1197,"[[], [], [5, 6], [], [1, 3], [], [], [2, 8], [0], [4, 1], []]","[-2, 0, 0, 0, -3, -2, 4, None, -4, -4, -3]",272,8,4.0,best_second,w2ab44bd,8.431635303054591,7.584773077612199,8.788288460263619,4,4,0,1,1,1,
1198,"[[], [2, 4], [4, 0], [], [], [6, 10], [8, 7], [], [], [], [9]]","[-2, -3, 1, -2, 3, None, 1, -2, 1, -2, 3]",380,2,3.0,best_min,w2ab44bd,9.050171619823361,7.2254814727822945,9.199582715323222,2,2,0,1,1,1,
1199,"[[8, 9], [], [5, 3], [], [10], [], [2, 4], [0, 8], [], [], []]","[2, 0, -4, -1, 0, 1, None, -4, 0, 1, 2]",194,6,,best_alone,w2ab44bd,8.487352349405217,7.886081401775745,8.9242570208881,2,2,0,1,1,1,2.0
1200,"[[], [], [8, 4], [5, 1], [], [], [2, 8], [3, 9], [], [10], []]","[-3, -3, 1, -2, -3, 3, -3, None, -2, 4, 4]",136,10,,best_alone,w2ab44bd,8.127699852817772,6.917705609835306,8.388450315523512,8,8,0,1,1,1,6.0
1201,"[[6, 2], [], [], [], [], [3, 1], [], [10], [5, 0], [7, 10], []]","[3, -1, 1, -3, -4, -3, 4, -2, None, -1, 2]",221,9,2.0,best_second,w2ab44bd,8.497806477616049,8.158229916959494,9.03539156951164,7,7,0,1,1,2,2.0
1202,"[[], [3, 6], [], [0, 9], [], [], [8], [10, 2], [], [], [2, 5]]","[3, None, 1, 4, 0, 2, -2, 4, -4, 0, 4]",176,8,4.0,best_second,w2ab44bd,8.569406062863171,6.955592608396297,8.750841375375531,7,7,0,1,1,1,
1203,"[[3, 9], [], [1], [9, 4], [], [6, 2], [7, 10], [], [], [], []]","[1, 2, 2, -1, 2, None, 2, -4, 3, 1, -2]",218,5,,best_alone,w2ab44bd,9.03646306196489,7.0707241072602764,9.167432870964907,4,4,0,1,1,1,2.0
1204,"[[10, 9], [], [1], [], [8, 3], [], [2, 1], [4, 0], [], [], []]","[1, 0, -4, -2, -3, 4, 3, None, -4, -4, -2]",3,4,5.0,best_second,w2ab44bd,9.310276200588783,8.027802848370312,9.55499334068759,-1,-1,0,1,1,2,2.0
1205,"[[10, 3], [], [], [9, 7], [8, 6], [], [], [], [6], [], [2, 5]]","[None, -1, -1, 1, -1, 2, -4, 0, -1, 3, -4]",191,6,1.0,best_second,w2ab44bd,8.246958032568177,7.597396320212795,8.666991556504632,4,4,0,1,1,2,3.0
1206,"[[], [10, 5], [0, 4], [], [], [], [2, 0], [], [1, 9], [7], []]","[-3, -1, 0, -2, 2, 4, 1, -4, None, -2, -3]",72,8,5.0,best_second,w2ab44bd,8.875007486048395,8.045588280803528,9.236982302922604,3,3,0,1,1,1,
1207,"[[10, 4], [], [8, 1], [2, 8], [], [0, 9], [], [], [], [7], []]","[3, -4, -4, 2, 0, None, 1, -4, 1, 1, -2]",190,4,3.0,best_second,w7ffa36c,8.319229938632326,7.865955413933501,8.8110561229431,3,3,0,1,1,1,
1208,"[[2, 6], [4, 8], [], [], [10, 3], [0, 2], [], [], [9], [], []]","[0, None, 4, -1, -1, -1, 0, 2, -4, -2, 3]",340,6,0.0,best_second,w7ffa36c,8.34924780056679,7.6760099320288875,8.761236806838188,2,2,0,1,1,1,
1209,"[[], [10, 8], [7, 4], [], [3], [], [], [5, 9], [], [], [8, 0]]","[-4, 1, None, 4, 2, -1, 0, -4, -1, 1, -4]",314,10,,best_alone,w7ffa36c,7.724888439323074,6.859614903654202,8.075893630298857,6,6,0,1,1,1,2.0
1210,"[[], [5, 2], [], [6, 4], [], [2], [], [], [], [3, 10], [0, 8]]","[-1, -2, -3, -2, 0, -1, -2, 4, -4, None, 1]",37,3,5.0,best_third,w7ffa36c,7.923710333969238,7.682943169878292,8.503499864284235,0,-3,3,0,1,2,2.0
1211,"[[], [], [], [], [0], [3, 7], [5, 4], [], [9, 1], [], [8, 9]]","[-2, 1, 3, -1, -4, 3, None, 4, -3, 4, 4]",264,9,1.0,best_second,w7ffa36c,8.96482339168508,7.88344635413774,9.25674674479034,7,7,0,1,1,1,
1212,"[[2, 6], [0, 2], [], [9, 8], [], [3, 10], [], [], [], [], [4]]","[-3, -3, 0, -3, 4, None, -2, 0, -2, -4, 1]",142,11,,best_alone,w7ffa36c,8.657650544111494,7.4133673356952405,8.910720661951359,5,5,0,1,1,1,2.0
1213,"[[1, 10], [10, 6], [], [4], [], [], [], [5, 8], [], [7, 3], []]","[0, 0, -4, 4, 4, 3, -2, -1, -3, None, 3]",74,9,2.0,best_alone,w7ffa36c,8.801469470733187,7.136483208590247,8.974618038455112,8,2,6,0,0,1,
1214,"[[], [7, 5], [], [], [], [0, 4], [], [2, 3], [], [10, 8], [8]]","[0, None, -4, 4, 1, -1, 0, 2, -3, -2, 3]",303,7,2.0,best_min,w7ffa36c,7.97349996402463,7.48941208350872,8.453401058328458,6,6,0,1,1,2,1.0
1215,"[[], [], [], [7, 1], [5, 9], [6, 2], [], [1, 0], [], [8], []]","[-1, -2, 0, -4, None, -4, 2, -1, 3, 4, -1]",356,10,,best_alone,w7ffa36c,8.298041661371565,6.0844994130751715,8.401557847817314,7,7,0,1,1,1,2.0
1216,"[[9, 10], [], [], [], [], [7, 1], [], [1, 6], [], [8, 3], [4]]","[None, 2, -2, 2, 1, 2, -1, 1, 1, 3, 1]",378,2,1.0,best_second,w7ffa36c,7.7039102096163115,8.033334015880062,8.575084669832014,5,5,0,1,1,1,
1217,"[[8, 1], [], [], [], [], [3, 10], [4], [6, 4], [], [5, 0], []]","[4, 2, 0, -4, -1, -2, 0, 4, -3, None, -2]",195,9,2.0,best_second,w7ffa36c,8.398860004454372,7.503289630675082,8.741136422901013,6,6,0,1,1,2,2.0
1218,"[[], [7], [8, 5], [], [9, 10], [], [4, 1], [], [5, 0], [], []]","[3, 1, 0, 2, -1, -2, None, 2, -2, -2, -4]",294,7,,best_alone,w7ffa36c,7.473637108496206,7.27655640271871,8.0727793331695,3,3,0,1,1,1,2.0
1219,"[[], [9, 5], [6, 8], [], [], [], [3, 4], [], [10], [5, 0], []]","[1, -2, None, -3, 2, 0, -3, 4, 0, -2, -4]",318,4,,best_min,w7ffa36c,8.342363500380579,7.239214973779806,8.628734566149145,-1,-4,3,0,0,1,5.0
1220,"[[], [10, 5], [9, 4], [7, 6], [], [], [], [6], [2, 1], [], []]","[-3, -1, 4, -4, -2, -1, -3, -3, None, 4, 1]",227,8,6.0,best_second,w7ffa36c,7.932721027481949,8.057060681965766,8.689801056022553,8,8,0,1,1,2,2.0
1221,"[[8], [], [], [5, 4], [2, 6], [9, 1], [], [0, 8], [], [], []]","[0, 1, 3, None, -4, 0, 4, 0, 1, 3, -1]",225,3,1.0,best_second,w7ffa36c,7.92588031673756,7.167809184316444,8.309922989258318,3,3,0,1,1,2,1.0
1222,"[[4], [10, 8], [0, 4], [], [], [], [], [], [7, 3], [], [6, 5]]","[4, None, -2, -4, 0, -2, 3, 4, -4, 2, 4]",115,9,6.0,best_second,w7ffa36c,7.763446388727362,7.682021510826875,8.416488487294606,7,7,0,1,1,2,8.0
1223,"[[2, 8], [], [3, 1], [], [], [10, 9], [], [], [6], [], [9, 7]]","[None, 3, 4, 1, 3, -3, -4, 4, -1, -4, 3]",362,7,1.0,best_second,w7ffa36c,7.737616282857904,7.32317071794347,8.244596756382498,7,7,0,1,1,1,
1224,"[[], [], [], [], [], [8, 10], [4, 3], [], [0, 1], [6, 4], [7]]","[0, -2, -1, 2, -4, None, 2, 4, -1, 2, 4]",234,10,,best_alone,w7ffa36c,7.642524134232902,6.46302945692067,7.9102237070973445,8,8,0,1,1,1,2.0
1225,"[[], [], [6, 0], [], [], [1, 7], [], [], [4], [5, 1], [2, 8]]","[-3, -1, 3, -2, -4, 2, 3, 1, -4, -4, None]",2,10,6.0,best_second,w7ffa36c,8.418256443556213,6.5337888379333435,8.559486103606488,6,6,0,1,1,1,
1226,"[[5], [7, 6], [], [10, 0], [], [], [], [6, 8], [], [], [9, 4]]","[2, -3, 0, None, 4, -3, 3, 3, 3, 3, 0]",66,3,4.0,best_second,w7ffa36c,8.17413934342947,7.217443431696532,8.499029220788566,4,4,0,1,1,1,
1227,"[[3, 8], [], [9, 1], [], [10, 7], [4, 0], [], [], [], [1], []]","[1, 2, -1, 4, 4, None, -2, -4, 0, 1, 4]",95,6,8.0,best_min,w7ffa36c,8.345217926676426,6.413458957167357,8.480321716640333,8,8,0,1,1,2,4.0
1228,"[[6, 9], [], [3, 8], [], [2, 3], [], [], [0, 10], [], [], [1]]","[3, 4, 3, 2, -3, 0, 0, None, -1, 3, -3]",214,4,0.0,best_second,w7ffa36c,8.343315881404944,7.60339933974067,8.733271845008327,6,6,0,1,1,1,
1229,"[[5, 1], [], [], [2, 9], [6, 8], [1], [], [], [], [], [3, 4]]","[3, 2, -2, 4, -1, 1, -2, -3, -4, 4, None]",31,10,0.0,best_second,w7ffa36c,8.320448113956559,7.99967857949945,8.865876285425417,8,8,0,1,1,2,2.0
1230,"[[7, 1], [], [8, 5], [2, 6], [], [], [4], [1, 9], [], [], []]","[0, 1, 2, None, -4, 1, -3, 0, 4, 3, -4]",200,8,1.0,best_second,w7ffa36c,8.079308192051963,7.266128779556451,8.446126742982377,6,6,0,1,1,1,
1231,"[[5, 2], [], [], [1], [], [], [0, 3], [], [], [10, 8], [8, 7]]","[2, 2, 3, 2, -2, -4, None, -4, 1, 4, -4]",130,4,1.0,best_min,w7ffa36c,8.714239143608573,6.837332814685591,8.856518497019858,5,5,0,1,1,1,
1232,"[[], [], [1, 9], [5, 8], [], [8], [], [2, 10], [], [], [4, 6]]","[0, -4, -1, -3, -1, 1, 2, None, -2, -3, 4]",127,8,2.0,best_second,w7ffa36c,8.049107721326406,7.508787170634276,8.507950610049306,6,6,0,1,1,2,1.0
1233,"[[], [], [9], [], [], [], [5, 3], [4, 0], [2, 9], [], [6, 7]]","[-4, -3, -2, 4, -3, 0, 1, -3, -3, -1, None]",353,9,3.0,best_second,w7ffa36c,8.209580483475577,7.402451520818244,8.57828829077605,5,5,0,1,1,2,1.0
1234,"[[], [], [], [], [5, 1], [], [10, 2], [0], [4, 7], [], [2, 9]]","[4, 3, 1, 2, -3, 1, -3, 1, None, 3, 1]",198,6,6.0,best_alone,w7ffa36c,8.555066843844319,6.1903154058531475,8.644706511715196,5,-2,7,0,0,1,
1235,"[[2, 10], [], [10, 3], [], [6, 5], [7], [9, 8], [], [], [], []]","[-2, 4, -2, -1, None, 1, -2, -1, 0, -4, -4]",58,4,,best_alone,w7ffa36c,8.77909581088053,7.757051142032014,9.086363192156472,0,0,0,1,1,1,4.0
1236,"[[], [5, 2], [], [4, 8], [10, 9], [2, 6], [], [], [0], [], []]","[-2, 1, -4, None, -1, 1, -3, 1, 1, -2, 1]",12,2,,best_min,w7ffa36c,7.60389796852188,7.044905117129371,8.055792450977771,0,-1,1,0,0,1,3.0
1237,"[[4, 6], [], [7, 8], [2, 5], [6, 1], [9], [], [], [], [], []]","[2, -3, 3, None, -4, -4, 0, 0, 4, -1, -2]",42,8,1.0,best_second,w7ffa36c,7.777373602657861,7.311218384419628,8.264105763728956,7,7,0,1,1,1,
1238,"[[], [5, 2], [7, 0], [], [9, 3], [6, 10], [], [], [], [3], []]","[3, None, 4, 0, -4, -3, -3, 4, 2, -1, -1]",295,9,1.0,best_second,w7ffa36c,7.639642287858013,6.639875833826536,7.952615111650999,8,8,0,1,1,2,2.0
1239,"[[10, 4], [5, 7], [], [], [2, 6], [7], [], [], [], [], [9, 8]]","[None, 1, 3, -1, -1, -2, -4, 4, 1, -3, 3]",111,5,2.0,best_third,w7ffa36c,8.22389538017882,7.846589975291187,8.745921121024347,4,4,0,1,1,2,7.0
1240,"[[], [], [], [1], [], [], [2, 4], [8, 6], [10, 5], [3, 1], []]","[-1, -1, 2, -3, 0, 1, 0, None, -4, 1, -2]",7,5,0.0,best_second,w7ffa36c,8.817001443665859,7.122059881629142,8.985445287623167,2,2,0,1,1,2,3.0
1241,"[[2, 6], [], [6], [], [], [3, 10], [], [], [1, 7], [5, 8], []]","[-1, -2, -3, 4, -3, 1, -4, 3, -3, None, -2]",311,7,6.0,best_third,w7ffa36c,8.102889134640868,7.671826797878781,8.60337088765729,5,-5,10,0,0,2,6.0
1242,"[[10, 5], [], [3, 1], [], [], [], [8, 2], [], [9, 4], [], [5]]","[2, -3, -3, -4, 4, 1, None, -1, 2, -4, -4]",135,11,2.0,best_second,w7ffa36c,8.197814032221203,7.976595409316577,8.786303878282583,6,6,0,1,1,2,1.0
1243,"[[6, 4], [], [8, 5], [], [], [], [], [], [5, 3], [0, 10], [7]]","[1, 3, -4, 4, 1, -1, 2, -2, -2, None, -2]",78,4,0.0,best_second,w7ffa36c,7.878534196140362,7.545389749611823,8.418697944667139,3,3,0,1,1,1,
1244,"[[], [], [8, 9], [0, 1], [], [7, 4], [3, 2], [4], [], [], []]","[-1, 1, 1, 0, 2, 3, None, -4, -4, 3, -4]",203,5,2.0,best_min,w7ffa36c,7.742402021815782,7.98514393119862,8.564076777315087,4,4,0,1,1,2,2.0
1245,"[[2, 9], [], [9, 7], [10], [], [4, 6], [], [], [5, 3], [], []]","[2, 0, 4, 4, -1, 1, -3, -3, None, -2, 2]",320,7,,best_alone,w7ffa36c,8.2960476427647,7.280697195384742,8.605020901781758,6,6,0,1,1,1,2.0
1246,"[[], [], [], [], [], [2, 3], [7, 1], [1], [], [8, 0], [9, 5]]","[-1, 0, 1, 2, 3, 0, 4, 4, -4, 4, None]",259,2,5.0,best_min,w7ffa36c,7.808729306744399,9.041211408968211,9.29697667863573,3,3,0,1,1,2,1.0
1247,"[[], [], [0, 1], [], [], [10, 6], [], [4], [2, 7], [5, 10], []]","[1, -1, -1, -1, 1, -3, 1, 1, None, 2, -1]",168,3,,best_alone,w7ffa36c,8.770128527538184,7.441906728051625,9.005036738790304,2,2,0,1,1,1,2.0
1248,"[[5, 3], [8, 0], [], [], [9], [], [4, 9], [], [10, 7], [], []]","[3, None, 2, -3, -2, 4, 2, -4, -4, -2, 0]",331,11,0.0,best_second,w7ffa36c,8.704336438489404,8.081784206935001,9.133783249254027,7,-4,11,0,0,2,7.0
