,graph,reward,trialNumber,trial_index,visited_nodes,difficulty,difficulty_2,unchoosen_diff,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df
9312,"[[], [], [1], [2, 1], [], [7, 0], [4, 8], [], [], [6, 5]]","[-3, 2, -3, 2, 4, -4, -4, 0, -2, None]",50,20,"{9, 5, 7}",5,1.0,6.0,best_third,w3c803c1,7.945555428253489,7.08002649992259,8.296546520300614,0,-4,4,0,0,2
9313,"[[], [9], [3, 0], [], [], [1, 9], [7, 2], [8, 4], [], []]","[4, 4, 0, 0, 2, 2, None, 3, -4, -4]",37,21,"{8, 6, 7}",4,1.0,4.0,best_min,w3c803c1,7.8119734296220225,6.630683385642372,8.079308192051963,5,-1,6,0,1,2
9316,"[[7, 2], [], [], [6, 4], [9, 5], [], [8, 1], [2], [], []]","[-2, 0, -1, None, -3, -3, -2, -1, -2, 2]",205,24,"{1, 3, 6}",3,2.0,5.0,best_min,w3c803c1,8.630878955820055,8.117312461601975,9.099743950634156,-1,-2,1,0,0,2
9317,"[[], [2, 7], [], [9, 8], [5, 0], [], [1, 4], [], [], [8]]","[0, 1, 3, 4, 1, -3, None, 2, -3, 4]",250,25,"{1, 2, 6}",3,1.0,3.0,best_second,w3c803c1,8.691146498539677,8.035926369891792,9.109303827798412,4,4,0,1,1,2
9319,"[[], [], [], [5, 6], [], [9, 1], [0, 4], [8, 2], [2], []]","[-3, 1, -2, None, -1, -1, -1, 3, -1, 4]",183,27,"{9, 3, 5}",5,2.0,2.0,best_second,w3c803c1,8.852664927703866,7.813591552952433,9.155461710466193,3,3,0,1,1,2
9322,"[[], [], [], [], [6, 1], [], [1], [8, 9], [2, 5], [3, 0]]","[2, -2, 4, 1, 0, -1, 2, None, -1, -2]",200,30,"{8, 2, 7}",4,0.0,1.0,best_min,w3c803c1,8.059592328887545,6.734591659972948,8.295049140435111,3,3,0,1,1,2
9326,"[[], [], [], [0, 2], [8, 1], [], [3, 9], [], [1], [7, 5]]","[0, 4, 1, -3, 1, 3, None, 0, -3, 2]",181,34,"{9, 6, 7}",6,1.0,1.0,best_second,w3c803c1,7.764720544771477,7.261927092702751,8.237479288613633,5,2,3,0,1,2
9328,"[[], [4], [], [8, 7], [], [], [], [6, 0], [2, 5], [1, 4]]","[-3, -3, -4, None, -3, -2, 4, 2, -4, 1]",189,36,"{3, 6, 7}",11,5.0,2.0,best_second,w3c803c1,7.786136437783072,6.612041034833092,8.05515773181968,6,6,0,1,1,2
9331,"[[], [7, 4], [9, 0], [], [], [3, 6], [], [], [5, 1], [0]]","[-4, 4, -3, 1, -1, -1, -2, 2, None, 3]",273,39,"{8, 1, 7}",6,5.0,3.0,best_second,w3c803c1,7.688455356549944,8.132412674500905,8.627839711503302,6,6,0,1,1,2
9332,"[[], [2, 6], [8, 5], [], [], [], [4, 3], [0], [], [7, 0]]","[-1, None, -4, 3, 2, -1, -1, 0, -4, -4]",207,40,"{1, 3, 6}",6,4.0,3.0,best_second,w3c803c1,8.370315995555476,7.704811922932594,8.784927626058321,2,2,0,1,1,2
9336,"[[9, 4], [], [5], [0, 8], [], [], [], [2, 5], [6, 1], []]","[-4, -4, -1, None, -3, 0, 1, -1, 3, 0]",293,44,"{8, 3, 6}",8,7.0,3.0,best_second,w3c803c1,7.612336837167746,7.175489713624222,8.110427237575026,4,4,0,1,1,2
9337,"[[8, 9], [], [], [5], [3, 5], [], [], [], [1, 2], [7, 6]]","[None, 3, -2, -1, 1, 0, 1, -4, 3, 1]",197,45,"{0, 9, 7}",6,0.0,5.0,best_third,w3c803c1,7.181591944611864,7.356279876550749,7.965545573129992,6,-3,9,0,0,2
9339,"[[9], [4, 5], [], [0, 9], [8, 2], [7, 6], [], [], [], []]","[-2, None, -4, -2, -3, 4, 3, -2, 2, 4]",69,47,"{1, 5, 6}",9,1.0,6.0,best_second,w3c803c1,7.4882935151594285,7.687080155783135,8.285513309079741,7,7,0,1,1,2
9341,"[[], [2, 9], [5, 3], [], [], [], [], [4], [7, 4], [6, 0]]","[-2, None, 4, 3, 1, -3, 4, -3, 1, 0]",215,49,"{1, 2, 3}",6,1.0,6.0,best_third,w3c803c1,7.716460800176354,7.731053144007127,8.416709652837914,7,7,0,1,1,2
9342,"[[2, 6], [3, 9], [], [9], [8, 7], [0, 4], [], [], [], []]","[3, 1, 4, -1, -1, None, 0, -3, 2, -4]",95,50,"{0, 2, 5}",7,3.0,5.0,best_second,w3c803c1,7.0587581525186645,6.714170529909472,7.593877844605117,7,7,0,1,1,2
9343,"[[], [], [7], [6, 8], [], [], [5, 0], [], [1, 4], [2, 7]]","[-2, -4, -2, None, -3, 1, 2, -1, 2, 1]",255,51,"{3, 5, 6}",4,4.0,1.0,best_second,w3c803c1,7.367708572374371,6.70196036600254,7.781973234434385,3,3,0,1,1,2
9344,"[[], [6, 3], [7, 0], [], [], [8, 4], [3], [], [], [5, 2]]","[-1, -3, 4, 0, -1, -3, 0, 4, 1, None]",179,52,"{9, 2, 7}",9,5.0,2.0,best_second,w3c803c1,7.203405521083095,6.0088131854425955,7.4673710669175595,8,8,0,1,1,2
9346,"[[], [], [], [], [5, 7], [6, 3], [], [0, 2], [1], [8, 1]]","[4, -2, -3, -4, None, -4, 2, 4, -3, 1]",101,54,"{0, 4, 7}",11,7.0,6.0,best_second,w3c803c1,7.914983005848394,6.786716950605081,8.195057690895078,8,8,0,1,1,2
9347,"[[], [], [], [7, 1], [6, 0], [4, 3], [], [], [2], [8, 2]]","[-2, 4, -4, -2, -4, None, 3, 0, -4, 1]",289,55,"{4, 5, 6}",5,2.0,4.0,best_third,w3c803c1,8.48301573961465,7.249215057114389,8.738414897167749,2,-1,3,0,0,2
9348,"[[8, 1], [], [6, 9], [], [], [], [5, 3], [], [1], [7, 4]]","[0, 3, None, -4, -1, -2, -3, 2, -2, 1]",297,56,"{9, 2, 4}",7,2.0,2.0,best_second,w3c803c1,8.57866451350434,8.248790733696412,9.120306249272202,3,0,3,0,1,2
9349,"[[], [2], [], [6, 8], [1, 2], [], [], [0, 5], [], [3, 7]]","[-4, -2, 0, 2, 3, -3, 3, 0, -1, None]",261,57,"{9, 3, 6}",7,3.0,1.0,best_second,w3c803c1,7.727535110475448,7.254177846456518,8.211482916445066,5,5,0,1,1,2
9351,"[[9, 7], [], [5], [], [2, 5], [], [], [3, 1], [], [6, 8]]","[None, 4, 3, -4, 0, 3, -1, 2, -4, -4]",199,59,"{0, 1, 7}",11,2.0,3.0,best_second,w3c803c1,7.393263094763838,7.6586995582682995,8.227642707904428,6,6,0,1,1,2
9356,"[[], [], [], [5, 0], [7, 3], [], [], [1, 6], [2], [8, 2]]","[-1, 3, -3, 3, None, -2, 4, 0, -4, -2]",135,64,"{0, 3, 4}",2,4.0,1.0,best_second,w3c803c1,7.358193752733032,8.181160858023409,8.545002892055505,4,2,2,0,0,2
9357,"[[], [0, 8], [1, 5], [], [], [3, 4], [7], [], [], [6, 7]]","[-3, -1, None, -3, 4, 0, 2, 4, 2, 2]",109,65,"{2, 4, 5}",6,4.0,5.0,best_third,w3c803c1,8.031710375322042,7.736307096548285,8.587838030985571,4,4,0,1,1,2
9359,"[[4, 3], [0, 6], [], [], [], [], [2, 5], [9, 8], [], [8]]","[-3, None, 4, -4, -1, -2, 4, 0, 0, -1]",191,67,"{1, 2, 6}",11,6.0,3.0,best_second,w3c803c1,8.613593685702552,6.852242569051878,8.77199043653224,8,8,0,1,1,2
9361,"[[], [], [7, 1], [4, 5], [5], [], [], [], [6, 0], [2, 8]]","[-3, 0, -4, 3, -4, 1, 2, -4, 3, None]",111,69,"{8, 9, 6}",9,6.0,4.0,best_second,w3c803c1,7.837159650001675,6.171700597410916,8.010027528481734,5,5,0,1,1,2
9362,"[[5, 1], [], [], [], [0, 7], [], [8, 3], [9, 2], [3], []]","[0, -1, 4, 1, None, 3, -1, 0, -1, -2]",139,70,"{0, 4, 5}",4,1.0,6.0,best_min,w3c803c1,8.03398273468322,5.971261839790462,8.153349757998892,4,3,1,0,0,2
9367,"[[], [0], [], [2, 9], [1, 0], [], [7, 3], [8, 5], [], []]","[-1, 4, 0, 1, 0, -1, None, 4, 1, -2]",271,75,"{8, 6, 7}",4,5.0,2.0,best_second,w3c803c1,8.1892445257359,5.616771097666572,8.262558973010657,5,5,0,1,1,2
9370,"[[9, 3], [5], [4, 6], [], [], [], [], [0, 2], [1, 5], []]","[-3, -2, 0, -3, -4, 3, 4, None, -2, 1]",65,78,"{2, 6, 7}",8,4.0,4.0,best_third,w3c803c1,8.662504922576291,7.433666540166168,8.919051803930289,4,4,0,1,1,2
9371,"[[1, 8], [], [], [4, 9], [], [2], [0, 3], [5, 2], [], []]","[4, 3, 0, 1, -2, -1, None, 3, -3, 0]",150,79,"{0, 1, 6}",6,7.0,2.0,best_second,w3c803c1,7.640603826393635,7.911690520708338,8.478244441277663,7,7,0,1,1,2
9373,"[[], [0, 3], [1, 6], [], [8, 5], [], [7, 9], [], [5], []]","[3, 2, None, 2, -4, -4, 4, -4, 2, -2]",133,81,"{2, 6, 7}",3,6.0,1.0,best_second,w3c803c1,7.30854279753919,6.865891074883438,7.804251383528113,5,0,5,0,0,2
9374,"[[], [2, 8], [], [6, 9], [7, 0], [3, 1], [], [0], [], []]","[0, 4, -1, 3, 3, None, 3, -4, 0, -1]",73,82,"{3, 5, 6}",3,4.0,1.0,best_min,w3c803c1,8.463581421967588,6.230481447578482,8.56522116042682,6,6,0,1,1,2
9378,"[[], [8], [], [4, 9], [0, 5], [], [1, 8], [], [], [2, 7]]","[-1, 0, -3, None, 3, 4, 0, -4, 2, -2]",137,86,"{0, 3, 4}",10,1.0,1.0,best_second,w3c803c1,7.499423290592229,5.693732138802699,7.6511201757027,7,2,5,0,1,2
9383,"[[], [0, 6], [], [], [], [1, 7], [], [3, 4], [9, 2], [2]]","[-3, -3, -3, 0, 4, None, -1, -2, -1, -4]",259,91,"{4, 5, 7}",6,6.0,2.0,best_second,w3c803c1,8.457018468380168,7.66105638236183,8.82922635473185,2,2,0,1,1,2
9385,"[[], [], [], [], [8, 0], [], [2, 1], [5, 3], [0], [6, 7]]","[-2, 0, 1, 0, -4, 2, 1, 3, 2, None]",23,93,"{9, 5, 7}",3,3.0,1.0,best_second,w3c803c1,8.004365564979574,7.321188556739479,8.412943170042439,5,5,0,1,1,2
9387,"[[], [], [6, 0], [], [], [7, 4], [], [4], [2, 9], [3, 1]]","[-4, 2, -3, -1, -3, -4, 1, -3, None, 4]",93,95,"{8, 9, 1}",8,2.0,5.0,best_second,w3c803c1,7.366445148327599,7.738052297689316,8.262300941787448,6,6,0,1,1,2
9389,"[[], [8, 0], [], [7, 4], [], [9, 2], [5, 1], [4], [], []]","[0, 4, 0, 2, 1, 3, None, -3, -3, -1]",99,97,"{0, 1, 6}",2,4.0,1.0,best_min,w3c803c1,7.610357618312838,8.305484017727691,8.710124927322207,4,4,0,1,1,2
9391,"[[5, 9], [8], [1, 8], [], [], [3, 6], [], [], [], [4, 7]]","[None, 4, 2, 0, -2, -4, -3, 1, -3, 1]",55,99,"{0, 9, 7}",6,0.0,3.0,best_second,w3c803c1,7.8655717576847906,7.824046010856293,8.537975730598765,2,2,0,1,1,2
9394,"[[9, 1], [], [], [], [2, 3], [6, 8], [], [4, 5], [], [1]]","[-2, -3, 3, -4, 2, -2, -1, None, -2, -2]",159,102,"{2, 4, 7}",8,6.0,1.0,best_second,w3c803c1,7.928406026180535,6.590301048196686,8.161089512845797,5,5,0,1,1,2
9395,"[[3, 9], [0, 4], [], [], [6, 8], [2], [], [5, 2], [], []]","[1, None, -4, 2, 2, -2, -1, 2, 2, -2]",287,103,"{8, 1, 4}",3,0.0,4.0,best_third,w3c803c1,7.10085190894405,7.330405211844402,7.914983005848394,4,4,0,1,1,2
9397,"[[], [8, 6], [], [2], [], [], [0, 5], [3, 2], [9, 4], []]","[-2, None, -4, -2, -4, 0, 1, -3, -1, 1]",281,105,"{1, 5, 6}",3,1.0,5.0,best_third,w3c803c1,8.292047637431354,7.646831391430482,8.713582005421626,1,1,0,1,1,2
9398,"[[], [], [5], [9, 0], [1, 8], [], [2, 5], [3, 4], [], []]","[3, -3, -3, 4, -3, 4, -3, None, -4, -3]",45,106,"{0, 3, 7}",11,1.0,1.0,best_second,w3c803c1,7.424165281042028,7.217443431696532,8.018954683155718,7,7,0,1,1,2
9401,"[[], [], [], [0, 5], [3, 7], [], [8, 1], [2, 9], [1], []]","[3, 0, -2, 4, None, -3, 4, 1, 4, 0]",300,109,"{0, 3, 4}",6,7.0,2.0,best_second,w3c803c1,7.835579246669965,6.428105272684596,8.054204897064407,7,7,0,1,1,2
9403,"[[], [9, 7], [1, 3], [6, 8], [0], [4, 0], [], [], [], []]","[1, 4, None, 0, -1, 2, -1, -2, -4, 3]",177,111,"{1, 2, 9}",8,6.0,3.0,best_second,w3c803c1,7.540090320145325,6.618738983517219,7.87473912517181,7,7,0,1,1,2
9405,"[[], [], [8, 6], [], [3, 1], [4, 7], [], [9, 0], [6], []]","[-1, -3, 1, 2, 1, None, -4, -3, 1, -3]",149,113,"{3, 4, 5}",7,4.0,2.0,best_second,w3c803c1,7.9658927350845286,5.950642552587727,8.090708716083997,3,3,0,1,1,2
9406,"[[2, 8], [9, 5], [6, 3], [], [], [], [], [], [4, 7], [5]]","[None, 3, 4, -4, -4, 2, -3, -3, -4, 3]",173,114,"{0, 2, 6}",6,8.0,1.0,best_second,w3c803c1,7.857867559331803,8.247743887225516,8.764678074116604,1,1,0,1,1,2
9407,"[[3, 7], [], [], [2, 9], [6, 5], [], [5], [1, 8], [], []]","[None, -4, 2, -1, -1, -1, 3, -3, 0, 4]",7,115,"{0, 9, 3}",6,5.0,4.0,best_second,w3c803c1,8.096512917501592,7.502738210754851,8.536014945656826,3,3,0,1,1,2
9409,"[[], [3, 5], [], [7, 2], [], [6, 0], [], [], [4], [8, 4]]","[-2, None, 3, -3, 1, -3, 4, -4, -4, -1]",221,117,"{1, 5, 6}",5,1.0,7.0,best_third,w3c803c1,8.50532301884575,6.762729506931879,8.666474894131992,1,1,0,1,1,2
9410,"[[2, 3], [], [], [], [0, 6], [9, 7], [8, 1], [], [], [7]]","[2, -2, -2, 3, None, -4, -3, 4, -4, -4]",105,118,"{0, 3, 4}",9,1.0,2.0,best_second,w3c803c1,7.693937325509271,6.703188113240862,8.009363076630045,5,5,0,1,1,2
9412,"[[], [], [], [4, 7], [2, 0], [6], [], [9, 1], [5, 6], []]","[0, 2, -4, None, -4, -3, 3, 3, -2, 0]",19,120,"{2, 3, 4}",8,4.0,2.0,best_second,w3c803c1,7.853604813097837,7.261225091971921,8.293549515060345,5,-8,13,0,0,2
9413,"[[], [5, 2], [], [], [7, 6], [2], [], [], [9, 4], [0, 3]]","[3, 2, 2, 4, 3, 1, -1, -2, None, 0]",283,121,"{8, 4, 6}",2,4.0,1.0,best_second,w3c803c1,7.358193752733032,8.065893546964274,8.466320861042481,4,2,2,0,0,2
9416,"[[5], [6, 9], [], [], [], [], [3, 4], [], [0, 5], [2, 7]]","[4, None, -1, -2, 4, -1, 4, 1, 3, -4]",153,124,"{1, 4, 6}",10,0.0,2.0,best_second,w3c803c1,8.34924780056679,7.312553498102598,8.65259782842244,8,8,0,1,1,2
9417,"[[], [0], [], [7, 8], [], [1, 0], [4, 2], [], [], [6, 3]]","[-1, -1, 2, -4, 1, 2, -4, 4, 3, None]",247,125,"{9, 3, 7}",2,7.0,1.0,best_second,w3c803c1,8.42836197770962,6.212606095751519,8.531687637566689,0,0,0,1,1,2
9419,"[[3, 6], [7, 5], [], [6], [], [8, 2], [], [4, 9], [], []]","[0, None, -3, 3, -2, -2, -2, -4, -2, -3]",113,127,"{1, 4, 7}",2,1.0,1.0,best_second,w3c803c1,9.010669176847115,7.919719760924575,9.300181075975972,-4,-6,2,0,0,2
9420,"[[], [6, 2], [9, 3], [], [], [], [5, 4], [8, 0], [0], []]","[2, None, -4, 1, -3, -2, 3, -2, -1, -2]",79,128,"{1, 5, 6}",4,6.0,3.0,best_second,w3c803c1,8.432724034789787,7.91278922069068,8.89918494333876,1,1,0,1,1,2
9421,"[[], [4, 9], [], [5, 8], [9], [0, 6], [], [], [7, 2], []]","[-4, 3, 4, None, 4, -3, -2, -1, 4, -3]",5,129,"{8, 2, 3}",11,0.0,2.0,best_second,w3c803c1,7.48941208350872,7.608374474380783,8.243545507928259,8,8,0,1,1,2
9423,"[[], [4, 3], [9, 0], [], [], [1, 2], [8], [6, 8], [], []]","[4, -4, 4, 2, 1, None, 1, -4, -1, 1]",63,131,"{0, 2, 5}",8,0.0,1.0,best_second,w3c803c1,7.180069874302796,7.090076835776092,7.828834527588089,8,8,0,1,1,2
9424,"[[9, 1], [], [], [], [7, 0], [], [8, 5], [2, 3], [5], []]","[4, 2, 3, 4, None, 2, -2, -1, 1, 0]",165,132,"{0, 1, 4}",3,2.0,1.0,best_second,w3c803c1,7.427144133408616,7.448333860897476,8.130647968160583,6,6,0,1,1,2
9425,"[[6, 1], [7, 9], [3, 5], [5], [], [], [8, 4], [], [], []]","[None, 1, -4, -4, 0, 4, -4, 0, 4, 1]",127,133,"{0, 1, 9}",3,0.0,4.0,best_second,w3c803c1,7.746732907753622,7.3833681469923835,8.274357006756292,2,2,0,1,1,2
9428,"[[5, 6], [8], [], [], [], [3, 4], [9, 2], [1, 8], [], []]","[None, 2, 4, 4, -1, -4, 2, 3, 1, 3]",203,136,"{0, 9, 6}",6,2.0,5.0,best_second,w3c803c1,7.546446273746024,6.729824070489475,7.912056888179005,6,5,1,0,1,2
9431,"[[1, 5], [], [], [], [9, 2], [], [], [0, 8], [3, 6], [2]]","[4, -2, -2, 1, -4, 4, -4, None, -4, -2]",257,139,"{0, 5, 7}",11,0.0,5.0,best_second,w3c803c1,7.607878073278507,7.1316985104669115,8.090708716083997,8,8,0,1,1,2
9432,"[[], [2, 3], [], [], [9, 5], [], [], [8, 1], [0, 6], [5]]","[3, 2, -2, 4, 4, 1, 2, None, -1, 1]",227,140,"{1, 3, 7}",5,2.0,1.0,best_min,w3c803c1,7.575584651557792,7.44716835960004,8.20631072579402,6,6,0,1,1,2
9433,"[[7, 1], [], [6], [0, 5], [], [4, 9], [], [], [2, 6], []]","[4, -4, 0, None, 3, 1, 1, 3, 1, 4]",171,141,"{0, 3, 7}",4,8.0,1.0,best_min,w3c803c1,7.434847875212,7.0085051820822795,7.937017489515454,7,7,0,1,1,2
9434,"[[8, 4], [], [], [], [1, 9], [7, 3], [], [3], [6, 2], []]","[None, -3, 4, -4, 4, 0, -3, 4, -4, 3]",11,142,"{0, 9, 4}",9,1.0,7.0,best_second,w3c803c1,7.336285660021298,7.928045600874777,8.368229038276278,7,7,0,1,1,2
9435,"[[6], [9, 3], [], [], [], [7, 1], [], [2, 4], [0, 6], []]","[0, 4, -3, 3, -2, None, 1, -4, -2, -3]",263,143,"{1, 3, 5}",11,1.0,1.0,best_second,w3c803c1,7.395721608602045,7.5379626597682075,8.16223106548118,7,7,0,1,1,2
9436,"[[], [8, 6], [], [], [], [7], [0, 2], [], [3, 4], [5, 7]]","[1, None, -4, 1, 3, 1, -1, -4, -4, -3]",67,144,"{0, 1, 6}",3,3.0,2.0,best_min,w3c803c1,8.266164436612492,8.08825472712243,8.874168090363968,0,0,0,1,1,2
9437,"[[3, 6], [], [], [6], [], [8, 7], [], [1, 2], [4, 9], []]","[-2, -4, -1, -2, -2, None, 1, 3, 0, 0]",61,145,"{2, 5, 7}",3,4.0,2.0,best_third,w3c803c1,6.940222469119639,8.19229373114764,8.443546651247939,2,2,0,1,1,2
9438,"[[3, 5], [], [], [6, 7], [], [2, 1], [], [], [4], [8, 4]]","[None, 4, -2, -4, 3, 4, -4, 1, 4, -2]",51,146,"{0, 1, 5}",11,0.0,5.0,best_second,w3c803c1,6.947937068614969,7.942717540573791,8.25712628599743,8,8,0,1,1,2
9439,"[[], [6, 5], [], [7, 4], [], [], [], [4], [0, 2], [1, 8]]","[1, 0, -3, 1, -2, 0, 3, -2, 1, None]",59,147,"{8, 9, 0}",3,4.0,3.0,best_third,w3c803c1,7.622663951323595,7.636752112435779,8.32263709695394,3,2,1,0,0,2
9443,"[[8, 5], [], [], [], [9, 3], [7, 2], [], [], [6, 1], [3]]","[None, 2, -3, -4, -1, 4, -3, 3, -3, -4]",29,151,"{0, 5, 7}",9,7.0,5.0,best_second,w3c803c1,7.1731917424865985,7.641084249174915,8.127109185346375,7,7,0,1,1,2
9447,"[[], [8, 7], [], [], [], [9, 2], [], [3, 4], [0, 6], [2]]","[1, None, -1, -4, 3, -4, 4, -2, -4, -4]",251,155,"{1, 4, 7}",4,5.0,3.0,best_min,w3c803c1,8.159946655578548,7.299797366758161,8.512582578858556,1,1,0,1,1,2
9449,"[[8, 7], [], [], [], [], [], [9, 4], [5, 3], [2, 1], [4]]","[None, -1, 4, 2, -3, 1, 2, -2, -1, 1]",100,157,"{0, 8, 2}",4,0.0,1.0,best_min,w3c803c1,7.932003152361385,6.46302945692067,8.138856750696325,3,3,0,1,1,2
9451,"[[5, 7], [], [8, 1], [], [9, 2], [7], [], [], [], [6, 3]]","[4, -4, -2, -1, None, -1, -2, 2, -1, -3]",115,159,"{8, 2, 4}",2,2.0,1.0,best_min,w3c803c1,8.787067645218054,7.893198869544609,9.129889247578555,-3,-3,0,1,1,2
9454,"[[9, 4], [3, 8], [5, 6], [8], [], [], [], [0, 2], [], []]","[-4, 0, -3, -1, -4, 0, 4, None, -4, -3]",103,162,"{2, 6, 7}",7,7.0,1.0,best_second,w3c803c1,8.130353547431238,7.510977752014095,8.560827228436299,1,1,0,1,1,2
9455,"[[1, 9], [4, 7], [5], [2, 5], [], [], [], [], [], [8, 6]]","[None, -3, -1, 0, -4, -3, -4, -2, 0, -2]",39,163,"{0, 1, 7}",4,1.0,4.0,best_third,w3c803c1,9.29081375612606,7.88344635413774,9.509703949201802,-2,-5,3,0,0,2
9460,"[[9], [], [0, 9], [7, 4], [5, 6], [], [], [1, 8], [], []]","[4, -1, 1, None, -4, 2, -2, 3, 1, -2]",35,168,"{8, 3, 7}",6,2.0,4.0,best_second,w3c803c1,7.60489448081162,8.080856419640986,8.56388591940822,4,4,0,1,1,2
9461,"[[], [9, 4], [0, 8], [2, 1], [], [7], [5, 7], [], [], []]","[0, -4, 2, None, -4, 3, 4, 3, 2, 1]",253,169,"{1, 3, 9}",7,0.0,2.0,best_second,w3c803c1,7.219642040130735,7.964155718840938,8.352554369474591,4,-3,7,0,0,2
9463,"[[8, 9], [], [], [4], [], [], [], [3, 4], [1, 6], [5, 2]]","[None, 1, 3, 3, 2, 4, 2, 0, -4, -4]",277,171,"{0, 9, 5}",2,7.0,1.0,best_second,w3c803c1,8.453401058328458,6.489204931325316,8.584477938221834,0,0,0,1,1,2
9464,"[[], [8, 4], [], [7, 6], [5, 2], [], [], [6], [0, 9], []]","[1, None, -3, 1, -3, -2, 1, 0, -3, -1]",151,172,"{8, 1, 0}",3,2.0,1.0,best_second,w3c803c1,8.41316512099219,7.3537223303996315,8.710619527942297,-2,-2,0,1,1,2
9465,"[[9, 4], [6], [3, 0], [7, 5], [], [], [], [], [1, 6], []]","[0, 2, None, 4, 3, -4, 0, -2, -2, -2]",169,173,"{2, 3, 7}",3,8.0,5.0,best_min,w3c803c1,7.598900456871409,8.273846932784508,8.685246776412487,3,2,1,0,0,2
9466,"[[1, 2], [], [], [], [8, 9], [0, 7], [], [3, 6], [9], []]","[3, -2, 0, 3, -3, None, -3, 2, 0, -3]",211,174,"{3, 5, 7}",4,5.0,2.0,best_min,w3c803c1,8.229511118964457,7.045776576879512,8.496378051702317,5,5,0,1,1,2
9468,"[[8, 2], [], [], [], [1, 6], [3], [], [0, 4], [], [5, 3]]","[0, 0, 3, -3, 4, 4, 3, None, -4, -3]",187,176,"{1, 4, 7}",6,1.0,7.0,best_second,w3c803c1,7.275864600546533,7.735433352499688,8.224699561967235,7,4,3,0,1,2
9469,"[[8, 9], [], [6], [], [], [], [], [2, 6], [1, 5], [3, 4]]","[None, 1, -3, -1, 4, -4, -1, 3, -4, 3]",265,177,"{0, 8, 1}",10,0.0,5.0,best_second,w3c803c1,7.421775793644647,8.064007347096661,8.486527777105353,7,-3,10,0,0,2
9475,"[[3, 4], [7, 5], [], [4], [], [9, 2], [], [6, 8], [], []]","[-2, None, -4, -2, 4, 3, 2, -1, -2, 4]",119,183,"{1, 5, 9}",8,7.0,4.0,best_third,w3c803c1,7.236339342754344,6.949856455000773,7.796057974316123,7,7,0,1,1,2
9477,"[[], [], [], [9, 1], [2, 6], [8, 0], [], [3, 4], [0], []]","[-1, -2, 2, -2, 1, -1, 0, None, -3, 2]",145,185,"{2, 4, 7}",4,1.0,4.0,best_second,w3c803c1,7.907651594711089,6.2166061010848646,8.076515327552329,3,3,0,1,1,2
9478,"[[6, 9], [], [], [5, 0], [7, 8], [2, 1], [], [8], [], []]","[-3, -4, 3, None, 1, 4, -2, -2, 4, -4]",83,186,"{2, 3, 5}",11,8.0,2.0,best_second,w3c803c1,7.620214770574456,6.1675164908883415,7.83002808253384,7,7,0,1,1,2
9479,"[[8, 7], [], [3, 6], [], [1, 9], [2, 4], [], [], [7], []]","[0, 2, -1, -3, 4, None, 1, 0, 4, -3]",21,187,"{1, 4, 5}",7,7.0,4.0,best_second,w3c803c1,7.232733136177615,7.255591274253665,7.937017489515454,6,6,0,1,1,2
9481,"[[], [5], [], [9, 8], [], [], [1, 5], [], [0, 2], [4, 7]]","[4, -1, 1, None, -1, -3, -4, -2, 0, -2]",195,189,"{8, 0, 3}",6,1.0,1.0,best_second,w3c803c1,8.005367067316664,6.75110146893676,8.256088133814908,4,4,0,1,1,2
9482,"[[1], [], [], [6, 9], [7, 3], [0, 1], [], [2, 8], [], []]","[3, -4, 1, -4, None, 4, -3, -4, 3, -4]",147,190,"{2, 4, 7}",5,7.0,1.0,best_second,w3c803c1,8.462314529906248,6.428105272684596,8.585038738311306,-1,-3,2,0,1,2
9487,"[[], [], [], [], [8, 6], [9, 7], [0, 1], [], [3, 2], [7]]","[-4, 0, 4, -1, None, 0, -4, -4, 4, 1]",295,195,"{8, 2, 4}",11,0.0,4.0,best_second,w3c803c1,7.6577552711348655,6.846943139585379,8.025189321890833,8,8,0,1,1,2
9488,"[[9], [8, 6], [], [4, 1], [7, 2], [0, 9], [], [], [], []]","[-1, 4, -2, None, -1, 4, 1, -4, 2, -4]",15,196,"{8, 1, 3}",7,3.0,2.0,best_second,w3c803c1,7.2950564164626295,6.883462586413092,7.803026643632217,6,6,0,1,1,2
9489,"[[], [6, 5], [], [8, 7], [], [9, 2], [4, 0], [], [7], []]","[-3, None, 0, -4, -2, 4, -1, -1, -1, 3]",249,197,"{1, 5, 9}",8,4.0,1.0,best_second,w3c803c1,6.963189985870238,6.15060276844628,7.329749689041512,7,7,0,1,1,2
9494,"[[7, 6], [], [], [], [], [4, 3], [], [6], [9, 5], [2, 1]]","[2, 0, -4, -4, 2, -2, -2, -3, None, -4]",27,202,"{8, 4, 5}",6,2.0,4.0,best_third,w3c803c1,8.80267284031282,6.860663671448286,8.936561204693394,0,0,0,1,1,2
9497,"[[], [], [5, 8], [], [7, 0], [1, 3], [], [0], [6, 9], []]","[-3, -1, None, 4, -2, 0, 2, 1, -1, -2]",97,205,"{2, 3, 5}",5,4.0,4.0,best_third,w3c803c1,8.242229891372231,7.294377299288821,8.569595870209286,4,4,0,1,1,2
