,graph,reward,trialNumber,difficulty,difficulty_2,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df,unchoosen_diff
2249,"[[7, 3], [], [10, 8], [], [], [], [], [3], [5, 6], [], [9, 4]]","[3, 0, None, 1, 3, 0, -1, 0, 2, 4, -4]",27,2,3.0,best_second,we76379b,7.48885295573346,8.222553638396958,8.614501373883236,2,2,0,1,1,2,1.0
2250,"[[8, 6], [], [], [], [], [], [5, 2], [3], [1, 4], [], [7, 3]]","[None, -2, 0, 1, 2, -1, -2, -1, 4, 0, 3]",77,7,2.0,best_second,we76379b,8.105911197986508,7.013915474810528,8.395025557442029,6,6,0,1,1,2,1.0
2251,"[[8, 10], [], [6, 7], [1], [3, 1], [0, 2], [], [], [], [], []]","[1, 0, 3, 0, 0, None, 2, -2, 1, -3, -1]",271,4,5.0,best_third,we76379b,8.121777419161074,6.9726062513017535,8.396831834745054,5,5,0,1,1,2,2.0
2252,"[[], [], [0], [], [1, 3], [], [2, 0], [8, 5], [], [], [4, 7]]","[1, 3, -4, -1, 1, 2, 0, -1, 0, 1, None]",81,4,2.0,best_third,we76379b,8.165932137321585,7.445417556701687,8.56216655705897,4,4,0,1,1,2,2.0
2253,"[[8, 1], [], [], [2, 10], [], [], [5, 4], [], [1], [6, 3], []]","[2, 2, -1, 2, -3, 1, 2, -1, -4, None, -2]",191,3,5.0,best_min,we76379b,8.823058934301647,7.54274354536855,9.06820060481506,3,3,0,1,1,2,1.0
2256,"[[], [], [9, 8], [], [], [3, 7], [4, 1], [], [], [8], [5, 6]]","[2, -4, -3, 0, 1, -4, 3, -3, -1, -4, None]",369,8,7.0,best_second,we76379b,8.370084326378025,6.846943139585379,8.567125560164447,4,4,0,1,1,2,3.0
2257,"[[1, 8], [4, 6], [], [], [], [], [], [9, 3], [10, 2], [3], []]","[None, -1, 3, -2, 3, 1, 1, 0, -4, 0, -1]",223,4,7.0,best_second,we76379b,8.099554282376364,8.046869510959578,8.76655014954635,2,-1,3,0,0,2,2.0
2260,"[[9, 8], [], [], [4, 7], [7], [], [], [], [2, 10], [6, 1], []]","[None, -1, -4, 0, -1, -2, 3, 4, 0, 2, -3]",327,7,3.0,best_second,we76379b,7.577121930876679,6.625392368007956,7.903226808730733,5,5,0,1,1,2,1.0
2261,"[[], [], [], [6, 2], [], [], [], [1, 5], [7, 3], [4], [9, 4]]","[4, -2, -2, -4, -1, 2, 3, 3, None, 0, 3]",75,7,1.0,best_second,we76379b,7.550135342488429,7.407924322559599,8.174421152646497,5,5,0,1,1,2,5.0
2262,"[[], [6, 5], [], [], [0, 3], [], [], [1, 4], [10, 9], [], [9]]","[-4, 3, 0, -3, 0, -2, 2, None, -4, -1, -3]",11,7,5.0,best_second,we76379b,7.673223121121708,7.500529485395295,8.28349412616251,5,5,0,1,1,2,1.0
2263,"[[9], [8, 4], [], [], [3, 6], [], [], [], [2, 5], [], [0, 9]]","[-2, None, 4, -3, -4, 1, -1, 4, 2, 2, -4]",381,9,1.0,best_second,we76379b,7.106606137727303,6.968850378341948,7.73280753042202,6,6,0,1,1,2,2.0
2266,"[[], [], [9, 4], [7, 1], [], [3, 8], [], [], [6, 0], [4], []]","[-4, 3, -1, 3, -4, None, 1, -4, -4, 0, -2]",185,10,0.0,best_second,we76379b,7.772752716468742,7.434847875212,8.310906757168452,6,6,0,1,1,2,5.0
2267,"[[], [9, 3], [4, 5], [0, 6], [5], [], [], [], [], [7, 10], []]","[-1, None, 3, -2, 1, -3, 0, 0, 3, 0, -4]",43,3,4.0,best_min,we76379b,7.978996370854115,7.528331766707247,8.471777327885755,0,0,0,1,1,2,1.0
2268,"[[5, 3], [], [], [], [], [3], [7, 2], [], [10, 6], [], [4, 1]]","[-4, -2, 1, -1, -3, -4, 4, 0, None, -1, -4]",337,8,2.0,best_second,we76379b,7.315883504509785,7.914617709040678,8.352318548226004,5,-7,12,0,0,2,1.0
2273,"[[], [], [], [10, 0], [6, 2], [4, 7], [], [9, 1], [], [], [0]]","[2, -3, -1, 4, 2, None, 4, -3, 4, -4, -2]",349,10,3.0,best_second,we76379b,7.602900462204755,7.3783837129967145,8.189799618728228,6,6,0,1,1,2,1.0
2274,"[[], [], [], [1], [], [3, 1], [], [4, 9], [7, 10], [], [2, 6]]","[4, 0, 2, 0, 4, 0, -3, 3, None, 0, -1]",123,7,3.0,best_second,we76379b,7.858640655620791,6.81783057145415,8.160803920954665,7,7,0,1,1,2,5.0
2275,"[[], [2], [], [5, 4], [8, 10], [0, 6], [], [], [], [1, 2], []]","[-3, -1, -2, None, 2, -4, 3, -4, 1, -1, 0]",227,5,2.0,best_second,we76379b,7.850103545175582,7.605392364814934,8.428143374582726,3,3,0,1,1,2,6.0
2276,"[[], [10], [3, 7], [], [9, 2], [], [], [], [1, 10], [5, 0], []]","[2, 4, 0, -2, None, 4, 3, 0, 1, -3, 3]",395,2,5.0,best_third,we76379b,8.512582578858556,6.77078942390898,8.673855001429615,1,1,0,1,1,2,2.0
2278,"[[], [], [7, 1], [9], [2, 10], [], [], [], [3, 9], [], [0, 6]]","[2, -1, -4, 1, None, 0, -2, -2, -1, 4, 1]",141,7,3.0,best_second,we76379b,8.11192806331074,6.61472560020376,8.31360713931756,3,3,0,1,1,2,1.0
2282,"[[], [7, 6], [8], [], [], [], [0, 9], [4, 5], [], [], [2, 8]]","[-2, None, -3, 4, 4, -3, -2, 4, -4, -4, -2]",147,11,7.0,best_second,we76379b,7.937731775260109,6.375024819828097,8.127699852817772,8,8,0,1,1,2,2.0
2284,"[[], [], [8], [6, 9], [2, 8], [], [], [0, 1], [], [], [3, 7]]","[-3, 2, -4, -1, 2, 1, -3, 0, -4, -4, None]",389,6,2.0,best_second,we76379b,9.33846969968671,7.226209010100671,9.45258041898138,2,2,0,1,1,2,1.0
2285,"[[7, 3], [], [], [], [], [], [4, 8], [3], [], [2, 1], [9, 6]]","[-2, -2, -3, 3, 4, -3, -4, -4, 1, 1, None]",371,2,3.0,best_min,we76379b,8.517393171418904,6.872128101338986,8.693664334532018,0,-1,1,0,0,2,3.0
2287,"[[], [], [9, 10], [], [], [6, 4], [4], [], [], [7, 0], [8, 3]]","[-3, -4, None, 1, 0, 0, 1, -1, -2, 0, 3]",63,5,2.0,best_second,we76379b,7.682482446534506,7.706162970199575,8.387312270561717,4,4,0,1,1,2,2.0
2288,"[[], [2], [], [8, 7], [], [], [1, 2], [10, 4], [0, 5], [], []]","[-3, 4, 1, None, -4, 2, 4, -4, 0, -1, 3]",355,6,2.0,best_third,we76379b,8.51699317141357,6.916715020353609,8.700680734850163,2,2,0,1,1,2,7.0
2289,"[[], [9, 10], [], [8], [], [], [3, 8], [], [], [2, 5], [4, 0]]","[1, None, 0, 0, -1, 4, 3, -3, 2, 3, 0]",175,6,1.0,best_second,we76379b,8.275631054578009,6.926577033222725,8.506132244056813,7,7,0,1,1,2,2.0
2294,"[[], [10], [], [], [6, 0], [], [], [4, 8], [2, 5], [1, 10], []]","[-2, 1, -3, 3, -4, 3, -1, None, 2, -4, -2]",45,9,1.0,best_second,we76379b,8.498621805830803,7.399398083331354,8.785998208098329,5,5,0,1,1,2,1.0
2295,"[[6, 10], [], [], [], [5, 8], [], [10], [9, 4], [], [3, 1], []]","[4, -4, -4, 3, -3, 2, -1, None, -2, 1, -4]",343,7,5.0,best_third,we76379b,7.928406026180535,7.309212365692763,8.358900612421644,4,4,0,1,1,2,4.0
2296,"[[2, 9], [3, 10], [4, 5], [10], [], [], [], [], [], [8, 7], []]","[None, -4, -1, 1, 0, -2, -2, -2, 3, 3, 4]",387,7,5.0,best_second,we76379b,8.095293776844647,7.267525427828172,8.457655478700042,6,6,0,1,1,2,2.0
2297,"[[9, 2], [], [], [], [8, 7], [], [], [6, 3], [10, 5], [2], []]","[-1, -1, -3, -4, None, 0, -1, -3, -1, -3, 1]",167,4,1.0,best_second,we76379b,8.156510226079966,7.743703258173754,8.664232934065552,0,0,0,1,1,2,3.0
2298,"[[], [9, 6], [], [7], [], [], [0, 5], [], [], [8, 2], [3, 7]]","[4, None, 3, 1, 0, 2, 1, -4, 0, 4, -4]",105,3,1.0,best_third,we76379b,8.054840221101026,7.065613363597717,8.3707791729607,7,7,0,1,1,2,2.0
2303,"[[8, 9], [], [7, 1], [0, 4], [6, 10], [], [], [1], [], [], []]","[3, -2, -2, None, 4, 4, -1, 1, 3, -1, 0]",379,3,4.0,best_min,we76379b,8.287528423111763,7.490529402060712,8.659386957119413,6,6,0,1,1,2,1.0
2305,"[[7, 10], [], [], [9, 6], [], [], [], [8, 5], [], [6], [1, 4]]","[None, -1, 4, 1, -2, -3, 2, -1, 4, -3, 2]",303,4,4.0,best_min,we76379b,8.79300509129753,7.653969180478775,9.070618428801044,3,0,3,0,0,2,7.0
2307,"[[4, 9], [10], [], [], [8, 3], [], [], [1, 10], [], [6, 5], []]","[None, -4, 2, -2, -4, 4, -1, -4, 3, 2, -2]",251,8,2.0,best_second,we76379b,8.468002947225466,7.543273346705446,8.801920904041582,6,6,0,1,1,2,5.0
2308,"[[], [], [8, 1], [5, 10], [], [6, 9], [], [], [1], [], [0, 7]]","[-4, -2, -2, None, -3, 4, -1, 0, 0, 4, -4]",101,11,4.0,best_second,we76379b,7.8450244172414845,8.324093761450404,8.80597465931132,8,-4,12,0,0,2,5.0
2310,"[[9, 4], [], [], [7, 2], [], [], [3, 10], [], [], [4], [5, 1]]","[3, 0, 1, 1, -3, 2, None, 3, -2, 3, 3]",181,2,3.0,best_third,we76379b,8.583729715216483,6.576469569048224,8.709630081951284,5,5,0,1,1,2,2.0
2311,"[[8, 3], [], [0, 7], [], [5], [], [], [9, 1], [], [], [4, 5]]","[2, -2, None, -4, -1, 1, -1, 4, -2, 2, -4]",157,6,6.0,best_second,we76379b,8.341648618901306,6.542471960506805,8.494538500851432,6,6,0,1,1,2,2.0
2312,"[[10], [0, 10], [4, 6], [], [], [], [], [2, 8], [3, 9], [], []]","[4, 2, 1, -3, -1, 3, 2, None, 4, -2, -1]",267,2,1.0,best_min,we76379b,8.185628891147607,6.907755278982137,8.431199478249262,3,3,0,1,1,2,1.0
2317,"[[5, 8], [10, 3], [0, 1], [], [], [], [9, 4], [], [], [4], []]","[3, -4, None, -3, 4, 3, -2, 3, -4, -4, 0]",255,10,7.0,best_second,we76379b,7.7142311448490855,6.687108607866515,8.019941687677363,6,6,0,1,1,2,3.0
2318,"[[], [10, 7], [5], [2, 5], [], [], [], [8, 6], [], [], [0, 4]]","[4, None, 2, 2, -3, 2, -4, -4, 0, -1, 3]",279,11,6.0,best_second,we76379b,7.541152455136308,7.559038255443383,8.243019468989248,7,7,0,1,1,2,4.0
2319,"[[9], [], [4, 1], [10, 2], [], [], [], [], [0, 9], [], [6, 7]]","[2, -4, 4, None, 1, -2, -2, -3, -3, -4, -2]",3,8,8.0,best_second,we76379b,8.026496938945412,7.062191632286557,8.34924780056679,5,5,0,1,1,2,1.0
2320,"[[], [], [4, 5], [], [7, 1], [0, 9], [10, 3], [], [], [], [3]]","[-1, 3, None, 1, 3, 2, 4, -1, 0, -2, -2]",21,5,0.0,best_second,we76379b,8.739055922830726,6.818924065275521,8.875706444628609,6,2,4,0,1,2,1.0
2323,"[[4], [], [9, 6], [], [], [], [5, 3], [], [], [7, 1], [0, 4]]","[3, 4, None, -3, 1, 3, -4, -1, 2, 3, 3]",347,9,1.0,best_second,we76379b,7.666690200080086,7.321849713788356,8.201934351194222,7,7,0,1,1,2,6.0
2325,"[[], [], [], [], [7, 10], [6, 1], [1], [0, 2], [], [], [3, 8]]","[-2, -4, -4, 2, None, 1, -3, 2, -2, -2, 4]",93,6,6.0,best_second,we76379b,8.300280189852664,6.313548046277095,8.428580533059634,6,6,0,1,1,2,2.0
2330,"[[4, 2], [], [], [], [], [10, 9], [1, 3], [], [0, 6], [], [9]]","[4, 4, -1, 0, -2, 0, 1, 4, None, 2, -3]",233,3,1.0,best_min,we76379b,8.531293315795018,6.556778356158042,8.661120360222881,5,5,0,1,1,2,1.0
2331,"[[], [2, 4], [], [], [], [], [8, 3], [], [3], [10, 1], [7, 0]]","[1, 2, -4, -4, -3, -2, -1, 4, -1, None, -1]",5,4,5.0,best_second,we76379b,7.9355873855892,8.225770799348732,8.784162222270476,3,-1,4,0,0,2,3.0
2333,"[[], [4], [], [], [], [1, 4], [10, 7], [2, 3], [], [], [8, 9]]","[-4, 4, -3, 3, 1, 1, None, 4, -3, -2, -4]",285,11,1.0,best_second,we76379b,8.015987811027237,7.221835825288449,8.38867776918081,7,7,0,1,1,2,1.0
2335,"[[], [], [], [2, 4], [], [7, 1], [], [1], [6, 0], [8, 3], []]","[-4, -1, 4, 1, 0, 4, 4, 3, 4, None, -1]",269,6,8.0,best_min,we76379b,8.240648863374913,6.395261598115449,8.387084506069217,8,8,0,1,1,2,4.0
2340,"[[], [], [], [9, 2], [], [], [8, 10], [], [7, 4], [2], [1, 5]]","[3, 4, -4, -4, -3, 2, None, 4, 2, -4, -4]",393,7,5.0,best_third,we76379b,7.889459149404524,6.246106765481563,8.065893546964274,6,6,0,1,1,2,2.0
2341,"[[], [9, 10], [], [], [], [], [], [3], [7, 3], [0, 2], [5, 4]]","[0, None, 4, -4, -2, 4, 1, 0, 3, -1, -2]",317,4,5.0,best_third,we76379b,7.953669778649798,7.53422832627409,8.458716261657262,3,3,0,1,1,2,6.0
2342,"[[4, 1], [6, 5], [], [10, 7], [8, 9], [], [], [], [], [], [7]]","[None, -3, -3, -1, 1, -2, 2, 1, -1, 2, 4]",241,5,1.0,best_second,we76379b,7.669028288589683,7.372118028337787,8.224431573221157,3,3,0,1,1,2,4.0
2343,"[[], [4], [7, 0], [], [], [1, 4], [2, 9], [], [], [10, 8], []]","[-2, -1, 0, 1, 1, -2, None, -1, 4, 2, -2]",365,7,2.0,best_second,we76379b,7.31455283232408,7.535830462798367,8.12415060330663,6,6,0,1,1,2,1.0
2344,"[[5, 7], [], [10, 3], [], [8, 9], [], [0, 4], [], [], [], [3]]","[-3, 4, -1, 0, 0, 3, None, 1, -4, 3, -1]",351,5,3.0,best_min,we76379b,8.432941638968646,7.492760300922379,8.76248954737158,3,3,0,1,1,2,2.0
2345,"[[5, 4], [6], [], [], [], [], [], [0, 9], [], [8, 2], [1, 6]]","[4, -4, -4, 4, 4, -1, -3, None, 0, -4, 3]",179,11,0.0,best_second,we76379b,7.838343315557117,7.406103381237015,8.338305731356565,8,8,0,1,1,2,4.0
2346,"[[], [], [9, 0], [], [], [8, 1], [], [10, 2], [1], [], [6, 3]]","[-3, -4, 1, -2, -3, -4, 1, None, 2, -4, 4]",281,6,6.0,best_second,we76379b,7.849323818040561,7.665284718471351,8.454466361507933,5,5,0,1,1,2,1.0
2347,"[[7, 9], [], [1, 3], [], [6, 10], [0, 2], [10], [], [], [], []]","[-3, -1, 4, 2, 3, None, 2, 1, 2, -4, 3]",183,8,2.0,best_second,we76379b,7.517520850603031,7.425953657077541,8.165647925297504,6,6,0,1,1,2,5.0
2348,"[[], [], [1, 10], [], [], [4, 3], [], [8, 6], [6], [2, 5], []]","[-3, 2, 2, -3, 4, -4, 2, -3, -1, None, 4]",197,7,2.0,best_second,we76379b,7.897668150726906,7.037027614686276,8.250097752572845,6,6,0,1,1,2,7.0
2351,"[[], [], [3, 5], [5], [], [], [7, 9], [1, 8], [], [4, 0], []]","[3, -3, -3, -2, -3, -3, None, -4, 4, 4, 4]",189,9,1.0,best_second,we76379b,8.25919936266628,7.500529485395295,8.643120748014027,7,7,0,1,1,2,7.0
2353,"[[], [], [0], [10, 5], [3, 9], [], [2, 0], [], [], [1, 7], []]","[2, -3, -2, -4, None, 1, -3, -2, 4, -3, -3]",203,3,1.0,best_min,we76379b,8.899867211223587,7.428927194802272,9.106534203250593,-3,-6,3,0,0,2,4.0
2354,"[[4, 8], [], [7], [], [9, 3], [], [2, 7], [], [10, 1], [], []]","[None, -3, 3, -1, -3, -2, 4, -3, -3, 1, -2]",207,3,2.0,best_second,we76379b,8.965206802770357,7.2868764117507,9.136263168579866,-2,-2,0,1,1,2,1.0
2356,"[[], [3, 6], [1, 7], [], [8], [], [], [0, 5], [], [], [4, 8]]","[3, -4, None, -2, -1, -3, 1, 3, 1, 1, 1]",19,9,6.0,best_second,we76379b,8.161089512845797,6.882437470997846,8.406485069431815,6,6,0,1,1,2,3.0
2358,"[[4, 5], [], [], [], [5], [], [], [2, 1], [7, 10], [], [3, 6]]","[3, 2, 1, -2, 1, 3, 3, -4, None, 3, -2]",161,4,6.0,best_min,we76379b,8.617038526385954,7.1049654482698426,8.816111895794005,1,-2,3,0,0,2,5.0
2359,"[[3, 2], [], [6, 10], [9, 1], [], [4], [], [5, 4], [], [], []]","[None, 0, 3, -3, -3, -2, 3, 2, 1, -4, -2]",91,9,5.0,best_second,we76379b,8.021912778985708,7.005789019253502,8.330622620332868,6,6,0,1,1,2,4.0
2360,"[[7, 3], [], [1], [5, 8], [], [], [], [6, 10], [], [2, 1], []]","[None, 4, -2, -3, 2, -3, -4, 2, -1, -1, 4]",273,10,2.0,best_second,we76379b,7.579678823090456,6.78332520060396,7.951559331155251,6,6,0,1,1,2,2.0
2362,"[[], [7, 9], [], [], [0, 10], [2, 8], [5, 4], [9], [], [], []]","[-3, 4, -3, 4, -3, 0, None, -4, -4, -1, -2]",85,2,4.0,best_second,we76379b,7.6787889981991535,8.110727582974489,8.610865667278873,-3,-3,0,1,1,2,1.0
2363,"[[], [], [3, 6], [4, 9], [], [8, 10], [7, 0], [], [10], [], []]","[-1, -4, None, 4, -3, 4, -4, -4, -4, 3, 2]",275,11,1.0,best_second,we76379b,7.810758116529357,7.215975002651466,8.249836485425702,7,7,0,1,1,2,3.0
2366,"[[5], [4, 7], [1, 3], [6, 8], [], [], [], [], [], [0, 5], []]","[3, -4, None, 4, -1, -2, 1, 4, -2, -3, 1]",7,6,6.0,best_second,we76379b,7.844632644464681,7.607381425639791,8.425954710981966,5,5,0,1,1,2,5.0
2368,"[[9], [], [], [0, 9], [], [], [4, 7], [], [10, 6], [], [1, 5]]","[0, -3, -1, 1, 3, 0, 4, -2, None, 2, -4]",291,10,6.0,best_second,we76379b,7.894690850425624,6.887552571664617,8.205764725234456,7,7,0,1,1,2,3.0
2369,"[[], [5], [1, 5], [9, 4], [8, 0], [], [], [], [], [7, 6], []]","[-1, -2, -2, None, -3, 4, -3, 3, 4, -4, -1]",187,5,2.0,best_third,we76379b,8.879750798513125,7.8160138391590275,9.176162920174596,1,1,0,1,1,2,6.0
2371,"[[9, 2], [], [], [10, 0], [6, 8], [], [8], [], [], [], [7, 5]]","[-4, 2, -2, None, -2, 4, -3, 1, 2, -1, 4]",201,10,0.0,best_second,we76379b,7.964850887447313,7.2115567333138015,8.350429973538136,8,8,0,1,1,2,1.0
2372,"[[4], [2, 10], [], [], [], [], [0, 4], [], [1, 9], [3, 5], []]","[-1, -3, 0, 3, 1, -2, 4, -2, None, -3, 2]",359,3,1.0,best_min,we76379b,8.39638057119949,7.555905093611346,8.754949455098291,0,0,0,1,1,2,2.0
2373,"[[2], [], [], [6, 4], [], [], [], [0, 2], [5, 1], [], [8, 3]]","[2, 1, -1, 4, 4, -4, -1, 3, -3, 3, None]",245,10,0.0,best_second,we76379b,7.660585461703256,7.601901959875166,8.32457884513685,8,8,0,1,1,2,5.0
2374,"[[], [2, 3], [3], [], [], [], [], [5, 4], [7, 9], [6, 0], []]","[-4, 1, -4, 1, -4, 2, -3, 4, None, -4, -2]",117,11,8.0,best_second,we76379b,7.748028524432376,7.434847875212,8.296546520300614,6,6,0,1,1,2,1.0
2375,"[[], [9], [8, 3], [], [0, 6], [4, 2], [], [1, 9], [], [], []]","[-2, -3, 1, 0, 4, None, 0, 0, 2, 4, -1]",217,2,1.0,best_third,we76379b,8.238536930171769,6.928537818164666,8.477204183199875,4,3,1,0,0,2,2.0
2376,"[[6], [8, 10], [], [], [9, 1], [0, 6], [], [], [], [7, 3], []]","[0, 0, -2, -3, None, 0, 2, 1, -4, -3, 4]",221,8,4.0,best_third,we76379b,8.606668197843842,7.029087564149662,8.79421868367949,4,4,0,1,1,2,4.0
2378,"[[], [], [8, 3], [5, 1], [], [], [], [], [6, 7], [4], [9, 4]]","[-2, -2, None, 2, -4, 4, 0, -4, -4, -2, 1]",335,10,4.0,best_second,we76379b,7.472500744737558,7.064759027791802,7.982074875081202,6,6,0,1,1,2,4.0
2379,"[[], [6, 4], [], [7, 5], [2, 9], [], [0, 8], [5], [], [], []]","[0, None, -1, -2, 4, 2, -4, 2, 2, 3, 3]",119,8,1.0,best_second,we76379b,7.288927694521257,7.374629015218945,8.025516386489008,7,7,0,1,1,2,2.0
2381,"[[1, 7], [], [8, 0], [], [], [], [3], [], [4, 5], [], [6, 3]]","[3, 4, None, -2, -4, 0, -4, -3, -4, 0, 3]",341,11,6.0,best_second,we76379b,7.404887575616125,7.241366283322318,8.019283792916793,7,7,0,1,1,2,4.0
2384,"[[1, 9], [], [7], [8, 4], [], [0, 3], [], [], [], [], [2, 7]]","[-3, 4, -1, 2, 4, None, 0, 4, -4, -2, 3]",79,8,2.0,best_third,we76379b,7.925518979786926,7.4673710669175595,8.415381925269553,6,6,0,1,1,2,6.0
2385,"[[3], [0, 3], [], [], [10, 6], [], [8, 9], [], [], [], [5, 7]]","[-3, 0, -1, 0, None, -4, -3, 4, 0, -3, 4]",345,11,0.0,best_second,we76379b,7.6577552711348655,7.452402451223638,8.253227645581772,8,8,0,1,1,2,3.0
2387,"[[], [9, 6], [4, 7], [], [], [8, 2], [], [], [0, 3], [6], []]","[4, 2, 2, 0, 2, None, 4, -3, 3, 0, -2]",33,5,3.0,best_third,we76379b,8.705993714307901,6.480044561926653,8.808369153122275,7,7,0,1,1,2,5.0
2388,"[[5, 1], [], [], [0, 9], [], [], [], [2], [], [4, 8], [7, 2]]","[1, -1, 2, None, -3, 1, -1, -3, -1, -4, -4]",47,6,2.0,best_second,we76379b,7.917536353943631,6.508769136971681,8.13593277200489,2,2,0,1,1,2,2.0
2389,"[[5, 9], [4, 3], [], [], [], [9], [], [10, 1], [], [], [2, 6]]","[-4, 1, -4, -4, 4, 0, 4, None, 2, 3, -3]",107,8,5.0,best_third,we76379b,7.5688956634069955,7.232733136177615,8.107720061910534,5,5,0,1,1,2,8.0
2390,"[[], [2, 6], [], [], [9, 3], [8, 7], [], [], [], [3], [1, 5]]","[-1, 4, -4, -4, 4, 3, -2, 4, -2, -4, None]",125,6,1.0,best_third,we76379b,8.771059915373288,6.654152520183219,8.884610231886871,7,1,6,0,1,2,2.0
2392,"[[], [], [], [], [], [7, 0], [], [0], [10, 9], [4, 2], [1, 3]]","[2, -3, 2, -4, -1, -2, 1, 2, None, 4, -1]",155,8,2.0,best_second,we76379b,7.7706452341291765,7.884199933676039,8.521981708148035,6,6,0,1,1,2,1.0
2394,"[[], [3, 5], [4, 7], [], [], [], [], [], [6], [8, 6], [2, 1]]","[-1, -3, -1, -2, -3, 0, -1, 1, -4, 2, None]",71,4,3.0,best_third,we76379b,8.208764045819667,8.042699496897637,8.822174760946078,0,-5,5,0,0,2,4.0
2395,"[[], [], [], [], [9, 0], [1, 7], [8, 5], [], [2, 10], [0], []]","[3, 4, 2, -3, 0, -4, None, -3, 2, 3, 4]",213,7,2.0,best_second,we76379b,8.312626025674964,6.543911845564792,8.469891918298224,6,4,2,0,1,2,7.0
2397,"[[6], [0, 6], [], [7, 2], [], [3, 10], [], [], [], [], [4, 9]]","[2, 4, 3, 0, 0, None, 1, -4, -3, 3, 4]",357,6,1.0,best_second,we76379b,7.550661243105336,7.7195739892595805,8.331586243630753,7,7,0,1,1,2,7.0
2398,"[[2], [], [], [], [], [3, 10], [1, 4], [5, 6], [], [0, 2], []]","[0, -3, 1, -3, -2, -2, -4, None, -2, -3, -1]",111,3,1.0,best_second,we76379b,9.01042494678118,7.6004023345004,9.22876950744455,-3,-3,0,1,1,2,1.0
2400,"[[2, 3], [], [], [], [9, 1], [4, 0], [], [6], [7, 6], [], []]","[1, -3, 0, -4, -1, None, 0, 4, 4, -4, 2]",309,5,5.0,best_second,we76379b,8.534836626588833,7.911324018963352,8.963928193722618,1,1,0,1,1,2,1.0
2406,"[[], [], [], [], [], [7, 6], [3, 4], [2, 10], [1], [8, 1], []]","[3, 1, -1, -1, 0, None, 0, 2, 3, -4, -4]",149,2,6.0,best_min,we76379b,7.454141078146678,7.63433723562832,8.24117615049496,1,1,0,1,1,2,1.0
2408,"[[], [], [], [], [2, 6], [0], [], [4, 9], [], [1, 8], [5, 0]]","[0, 4, 1, 3, -3, 4, -1, None, -1, 4, 4]",9,9,5.0,best_second,we76379b,7.59337419312129,6.647688373563329,7.9211727215870145,8,8,0,1,1,2,2.0
2411,"[[], [], [], [6, 9], [], [4], [8, 1], [], [], [7, 0], [5, 4]]","[2, 4, -1, None, -1, 1, 4, -4, -3, -4, 0]",299,11,0.0,best_second,we76379b,7.847371836159789,7.2019163175316265,8.268731832117739,8,8,0,1,1,2,6.0
2413,"[[], [], [8], [7, 6], [], [3, 9], [], [], [], [4, 0], [2, 8]]","[-3, -1, -3, 4, 3, None, -2, 2, -4, -4, 4]",329,8,6.0,best_second,we76379b,7.750184162257837,7.550661243105336,8.348301054933943,6,6,0,1,1,2,6.0
2415,"[[], [0, 3], [], [], [5], [], [], [], [9, 1], [6, 7], [4, 5]]","[-2, -4, 0, 0, 4, 0, -3, 2, None, 4, 1]",67,9,2.0,best_second,we76379b,7.9483852851118995,7.040536390215956,8.287025025165063,6,6,0,1,1,2,2.0
2416,"[[], [2, 0], [], [], [10, 1], [], [5], [], [6, 5], [], [3, 9]]","[2, 0, -2, 3, None, 3, 4, -4, -1, -1, 4]",139,6,5.0,best_second,we76379b,8.025843344150903,6.26530121273771,8.18423477409482,7,7,0,1,1,2,4.0
2418,"[[2, 7], [], [], [1], [0, 8], [], [], [], [5, 6], [3, 1], []]","[1, -2, -2, 1, None, 1, 0, 2, 4, 1, 3]",307,3,4.0,best_second,we76379b,7.887584031660279,6.470799503782602,8.104401307921613,5,5,0,1,1,2,4.0
2421,"[[5, 7], [3, 0], [], [2, 8], [], [], [10], [], [], [6, 10], []]","[4, None, -4, -3, 3, 3, -2, -3, -3, 1, 2]",261,11,7.0,best_second,we76379b,8.013012110368916,7.044905117129371,8.334711621820917,7,7,0,1,1,2,1.0
2423,"[[6, 10], [], [], [4], [], [], [9, 7], [], [3, 4], [], [2, 5]]","[None, 4, 2, 3, 2, -2, -4, -3, -2, 4, 3]",99,7,5.0,best_second,we76379b,7.237778191923443,7.779466967458324,8.237743803890933,5,5,0,1,1,2,7.0
2425,"[[], [8, 6], [3, 0], [0], [10, 5], [], [], [], [], [4, 1], []]","[3, 4, -4, 4, -3, -3, -2, 1, 4, None, -2]",265,11,6.0,best_second,we76379b,7.441906728051625,7.6624678152002375,8.251142139090751,8,8,0,1,1,2,1.0
2427,"[[], [0], [4, 3], [10, 7], [9, 5], [], [], [], [1, 0], [], []]","[-1, 4, None, 4, -4, -3, 1, 1, 1, 0, 4]",311,10,3.0,best_second,we76379b,7.836369760545124,6.056784013228625,7.991930519852477,8,8,0,1,1,2,3.0
2428,"[[2, 4], [], [4], [10, 9], [], [], [], [], [], [5, 7], [6, 8]]","[-3, -1, 1, None, -4, 2, 0, -1, -4, 1, -4]",239,7,2.0,best_second,w8a33730,8.638879709672835,8.331586243630753,9.19003561863582,3,3,0,1,1,2,4.0
2429,"[[2], [3, 4], [], [8, 10], [5, 7], [], [0, 2], [], [], [], []]","[4, None, 1, 0, 1, 4, -1, 0, 2, -4, -3]",45,5,1.0,best_third,w8a33730,9.004791129062925,7.444833273892193,9.19542975924043,5,5,0,1,1,2,5.0
